content,score,at,appVersion,userName,thumbsUpCount
no 1 like this. it's good than AI metal,5,2025-12-07 09:36:17,1.2025.329,Enock L Nteuka,0
খুব ভালো অ্যাপস,5,2025-12-07 09:35:35,1.2025.329,Md Ripon Ahmed,0
it's good🫰🫰🫰🫰,5,2025-12-07 09:34:22,1.2025.329,Maryam Mussa,0
"Usually have no problem...but lately it has repeated itself to death with each conversation in a chat including parts from the previous conversation. Ive tried just having one continuous chat, so it'll remember what all was discussed before, and towards the end of getting info on fixing my truck, it will include bits of the convo over my job situation. Then later it'll include both of those in a totally different conversation topic. 🙄 This repetitiveness needs to be fixed.",4,2025-12-07 09:33:34,1.2025.329,Amanda Faglie,1
but don't share my data,5,2025-12-07 09:33:06,1.2025.329,Sammy k,0
so nice app,5,2025-12-07 09:32:03,1.2025.329,raj mahat,0
best 👌 Ai for everything,5,2025-12-07 09:31:58,1.2025.329,Azra ahmed,0
achi app hai helpful,3,2025-12-07 09:30:02,1.2025.231,Amna Khalid,0
beautiful 🫶,5,2025-12-07 09:28:01,1.2025.329,mafujur mahim,0
please stop limitations time,1,2025-12-07 09:27:56,,Feysal Mesut ozil,0
awesome app ❤️ please add a feature if you can that it remember and save personal talks and information that i share with it .,4,2025-12-07 09:27:42,1.2025.329,Amandeep Singh,0
"যেকোন লেখা বা ছবি কপি করলে ""Recent"" এ আসবে। তবে পিন না করলে ১ ঘন্টা পর মুছে যাবে",5,2025-12-07 09:27:02,1.2025.336,Sakib,0
exlent,5,2025-12-07 09:27:02,1.2025.322,Aliyoddin Patil,0
good app for Android,5,2025-12-07 09:26:45,1.2025.329,Ibrahim Muzafar,0
Very good aap hai bhai log,4,2025-12-07 09:26:44,,Naval Kishor,0
documents don't download,2,2025-12-07 09:26:27,1.2025.336,Umar Dar,0
chatgpt is my best friend,5,2025-12-07 09:24:43,1.2025.329,Bithi Akter,0
it is a very good ai companion,5,2025-12-07 09:24:43,1.2025.322,praise tamuno,0
please don't tell me to upgrade iam very poor family,4,2025-12-07 09:24:00,1.2025.315,Lokesh,0
best app for students ❤️,5,2025-12-07 09:21:53,1.2025.336,Supriya Maurya,0
dirty,1,2025-12-07 09:20:49,,Bishnu bashyal,0
mind blowing and outstanding performance,5,2025-12-07 09:19:24,1.2025.322,SAAD SAYYED,0
its was good app but now it just explains too much and waste my time by making me read more,1,2025-12-07 09:19:00,1.2025.283,killer seven,0
nice app ☺️,5,2025-12-07 09:18:57,1.2025.336,SURAJIT HALDER,0
this is very nice app,5,2025-12-07 09:18:43,1.2025.182,Shree Telicom,0
wrong answer,3,2025-12-07 09:18:13,1.2025.336,Samuel Dada,0
Help me in my studies need to be more accurate for mathematics,4,2025-12-07 09:18:12,1.2025.329,Pranjal Thakur,0
nalla than irukku innum varieties venum kaatu,5,2025-12-07 09:18:12,1.2025.329,ponnar ponnar,0
Excellent App,5,2025-12-07 09:18:09,1.2025.322,Mohammad Arshad,0
Extremely bad,1,2025-12-07 09:15:59,1.2025.329,Zillur Rahman,0
doesn't go straight to the answere,4,2025-12-07 09:15:33,1.2025.336,Jayden Hawi,0
response in image making is quite slow,1,2025-12-07 09:14:23,1.2025.322,Ritu Makwana,0
"⭐ 4/5 — Honest Review ChatGPT ka output kaafi strong hai — answers fast, logical aur mostly accurate milte hain. App use karna simple hai, interface clutter-free hai, aur everyday tasks se lekar technical cheezein tak sab handle kar leta hai. Lekin perfect bilkul nahi hai. Kabhi-kabhi unnecessary guess kar leta hai ya exact detail miss ho jati hai. Har topic par consistent quality",5,2025-12-07 09:14:13,1.2025.329,MOHD AIEMAN,0
Really good,4,2025-12-07 09:12:57,1.2025.329,Shobowale Pelumi,0
Best for Learn ielts,5,2025-12-07 09:10:29,1.2025.336,Shahriar Dalim,0
wow the best ai,5,2025-12-07 09:10:27,1.2025.308,Yt Ty,0
keep it free always for unlimited tasks.,5,2025-12-07 09:10:07,1.2025.315,Kedar Deshpande,0
with appropriate prompts it gives good results,4,2025-12-07 09:09:49,1.2025.329,Vidya Prakash,0
veryyyyyyyy nice and helpful 🤩🤩,5,2025-12-07 09:09:12,1.2025.329,Rose Paudel,0
ভালো সিল,5,2025-12-07 09:08:41,1.2025.329,RO HI M,0
it's Osom!!,5,2025-12-07 09:08:39,1.2025.329,Jorge Escobedo,0
awesome 💥,5,2025-12-07 09:08:22,1.2025.336,Dhanu Kuttyma,0
"The best app for everyone.Being stuck with your assignment and you have internet, you just need Chat GPT.The best AI app ever with a free plan inside 💠",5,2025-12-07 09:05:36,1.2025.329,Felix Sarikoki,0
BEST IN ALL WAY..,5,2025-12-07 09:04:51,1.2025.329,Nihal Jaiswal,0
Its good ai Just A little cash grab,3,2025-12-07 09:04:51,,DeAndrei Job,0
good work 👍,5,2025-12-07 09:04:45,1.2025.329,Mantu Ali,0
"Good experience, but as it is AI sometimes processes wrong outputs but if reloaded gives the correct answer in maximum cases.",4,2025-12-07 09:01:52,1.2025.329,Arhita Mondal,0
very helping app,5,2025-12-07 09:00:52,1.2025.329,Ab Gujjar,0
I really like this and for me it is fast to post,5,2025-12-07 08:59:59,1.2025.329,Zofi,0
Very good and it is fast ⏩ ⏩ ⏩ to.,5,2025-12-07 08:59:25,1.2025.329,Sugguna malleswara rao -Sivaji,0
cant do any thing,1,2025-12-07 08:58:04,1.2025.336,Amninder Randhawa,0
his very useful,5,2025-12-07 08:57:09,1.2025.329,Kartik Tiwari,0
Awosme,5,2025-12-07 08:56:41,1.2025.329,Adi Sam,0
اٹس good,3,2025-12-07 08:55:58,1.2025.308,RABIA BASHIR,0
this is app very important in my life gets any questions is very sharp answer very nice,5,2025-12-07 08:55:47,1.2025.329,Sandip Shinde,0
❤️👌,5,2025-12-07 08:55:34,1.2025.336,Fatemeh Rafiei,0
good Experience,5,2025-12-07 08:55:22,1.2025.336,G.D.kharal Dastger kharal,0
good work for me now,5,2025-12-07 08:55:18,1.2025.322,Sajan Bethekar,0
it's a bit slow when it comes yo creating image,1,2025-12-07 08:55:03,1.2025.329,Nabila Mari Chiwar,1
more advance,5,2025-12-07 08:53:34,1.2025.322,Isyaku Ahamad,0
trp bien srt pour les élèves,5,2025-12-07 08:53:06,1.2025.329,Iva Ahamefula,0
😁😁,5,2025-12-07 08:52:34,1.2025.329,Akash Vishwakarma,0
its understand all!,5,2025-12-07 08:52:08,1.2025.336,Kaustubh Shukla,0
good for education,4,2025-12-07 08:51:03,1.2025.329,Donka Vasanth inter,0
"best app I think in life 🤧,it helped a lot in my exams for study's great app!",5,2025-12-07 08:51:01,,Влади́мир,0
unbelievable,5,2025-12-07 08:50:04,1.2025.329,Fida Hussain,0
This app is the best.Greatest AI I've ever met,5,2025-12-07 08:49:05,,Comfort Agyeiwaa,0
very good spp,5,2025-12-07 08:49:02,1.2025.329,Ayyan Khan,0
"Good App, bit unresponsive at times",4,2025-12-07 08:48:24,1.2025.329,Harpreet Singh,0
this app is very useful for everyone,5,2025-12-07 08:48:05,1.2025.329,Piyush Kurre,0
جيد لكن ليس كثيرااا فهو يرتكب اخطاء كثيرة,3,2025-12-07 08:47:56,1.2025.329,Raya Mod,0
it’s amazing,5,2025-12-07 08:47:45,1.2025.329,Arman Hossain,0
badhiya work kr rha,4,2025-12-07 08:47:44,1.2025.329,Harsh Tiwari,0
"very good, advanced",1,2025-12-07 08:47:22,1.2025.329,Ephraim Mwangi,0
workin great,5,2025-12-07 08:46:40,1.2025.329,Shaneo,0
One of my greatest companions,5,2025-12-07 08:46:20,1.2025.329,Simply Stephanie,0
Good Helpful,5,2025-12-07 08:45:29,1.2025.329,Ra Na,0
I really enjoyed the experience,3,2025-12-07 08:45:11,1.2025.329,Nomie Iqbal,0
I am not tech savvy and didn't know how to set up digital marketing products so this truly helped me . thank you,4,2025-12-07 08:44:52,1.2025.336,Ericka Jacobs,0
the service is good only that it seems confused sometimes,4,2025-12-07 08:44:52,1.2025.329,Wisdom odinakachi,0
This app is very amazing,5,2025-12-07 08:44:44,1.2025.329,Ravi rajput,0
சிறந்த app,5,2025-12-07 08:43:59,1.2025.329,Selva Kumar,0
sai hai nice bas itni samaj nai ati lekin good very useful educational,4,2025-12-07 08:42:36,1.2025.329,Fazal Hussain,0
very use ful app,5,2025-12-07 08:41:37,1.2025.329,Anita Kashyap,0
this is a very beautiful and very smart a i 😍,5,2025-12-07 08:41:03,1.2025.329,Abdul Raheem M Ashraf,0
nice and mast,5,2025-12-07 08:41:02,1.2025.329,Munnilal kanojiya,0
good app for lonrnig,3,2025-12-07 08:40:55,1.2025.329,Raja Babu Bharti,0
it is very usefull and it's help me to doing my homework and I make many ghibli photos with the help of this,3,2025-12-07 08:39:21,1.2025.329,Rizwana Siddiqui,0
MY FRIEND IN PROBLRMS SYUDY AND EVERYTHING SO EFFECTIFULL💗,5,2025-12-07 08:38:59,1.2025.329,Warvin Reve,0
amazing source for information,5,2025-12-07 08:38:02,1.2025.329,Messoud Hadjbrahim,0
"napakaayos at magandang gamitin ang app nato,kahit anong gusto mo magagawo mo sa ChatGPT .",5,2025-12-07 08:37:22,1.2025.329,Albert Abel,0
it's 2 bad it takes too much time so I am not satisfied 😞,1,2025-12-07 08:36:55,1.2025.329,Sankati Raju,0
plz upgrade to photo,5,2025-12-07 08:36:25,1.2025.329,Asmita Kanabargi,0
it to good,5,2025-12-07 08:35:53,1.2025.329,Zain Shafique,0
maka nam maru 💜,5,2025-12-07 08:35:12,1.2025.294,Kavindya wasanthi,0
okkkkkk,5,2025-12-07 08:34:57,1.2025.329,Laxminarsu Kopparthi,0
absolute banger,5,2025-12-07 08:33:06,1.2025.336,Joshua Chan,0
it helps students a lot when it comes to studying and reading,5,2025-12-07 08:33:04,1.2025.217,Lawal Remi,0
"I love this app is a good and great app see you bro download it and it will give you all answer for homework, about Earth, the an... and all bro download it now.",5,2025-12-07 08:28:55,1.2025.329,Emeka Martin,0
without any sign in I want everything in it,4,2025-12-07 08:27:25,1.2025.308,Binni Gupta,0
it is very good and nice it helps summarize more than in school,5,2025-12-07 08:27:14,1.2025.329,Oyewole Kabiru,0
amazing 😍🤩,3,2025-12-07 08:26:38,1.2025.322,SRC COMPUTER INSTITUTE,0
this nice app,5,2025-12-07 08:26:03,1.2025.329,Lay Chaudhari,0
slow process,2,2025-12-07 08:25:54,1.2025.336,Sagar Mahawar,0
very useful it helps in studies but the one thing that annoy is that it asks for money to upload pictures which should be removed please,5,2025-12-07 08:24:46,1.2025.329,Azeemkhan,0
I call chat GPT Leo because she is my BF4E,5,2025-12-07 08:24:30,1.2025.329,Qai Mathew,0
thanks for information,4,2025-12-07 08:23:58,1.2025.322,K Rahul,0
Best app for students,5,2025-12-07 08:23:32,1.2025.329,Aditya Kumar,0
بسیار برنامه عالی ات,5,2025-12-07 08:23:12,1.2025.329,Mohammad saeed Sediqi,0
awesome and very helpfull,5,2025-12-07 08:22:45,1.2025.329,SAYYAD HAMZA,0
fabulous work,5,2025-12-07 08:19:10,1.2025.329,Keerthana B,0
"it very good,easy , and fast",5,2025-12-07 08:18:31,1.2025.329,Ayodele Oginni Jomiloju Chosen,0
he's my bestie now,5,2025-12-07 08:18:20,,Raj,0
it's great 👍🏻😃,5,2025-12-07 08:18:01,1.2025.329,Esther Wangeci,0
Its only disadvantage is that it is not free and sometimes its answers are not accurate,4,2025-12-07 08:17:33,1.2025.252,Miral Abdulsamad,0
very good excellent,5,2025-12-07 08:17:21,1.2025.329,Pooja Khavate,0
"i won't get an app like this ,i have been using this since it was innovated so totally satisfied !!!!",5,2025-12-07 08:15:34,1.2025.329,Efrem Temesgen,0
good helping ai,5,2025-12-07 08:14:40,1.2025.322,Adhithyan Ps,0
this application is very helpful for everyone,5,2025-12-07 08:14:32,1.2025.329,Basant Kumar,0
it help me every hardworking thanks 😊 🙏,5,2025-12-07 08:12:31,1.2025.329,Kishwar Asim,0
absolutely magnificent 👌,5,2025-12-07 08:11:57,1.2025.329,Sylvia Boois,0
very fun,5,2025-12-07 08:09:53,1.2025.329,Dithak Bhuyan,0
really useful,5,2025-12-07 08:09:25,1.2025.329,Musfir.otteth,0
kabhi kabhi bhol jatya ho,1,2025-12-07 08:09:15,1.2025.322,Mudasir Baloch,0
Nice it's helping,5,2025-12-07 08:09:06,1.2025.329,Yogrendar Singh,0
i Like it 👌,5,2025-12-07 08:08:59,1.2025.329,Luqmaan Mohamed,0
"really good, halluncinates a bit but it's okay",5,2025-12-07 08:08:56,1.2025.322,George Ambali Jr,0
why upgrade shows is it necessary 🤔 😕 😒,5,2025-12-07 08:08:07,1.2025.322,B RABIKUMAR RAO,0
"I’m really disappointed with the new age-verification system. I’m an adult, but I shouldn’t have to upload a government ID just to use an app. It’s intrusive and feels unnecessary. OpenAI should offer privacy-respecting alternatives instead of forcing users to hand over sensitive documents. Why not use credit card age verification?",1,2025-12-07 08:07:55,1.2025.329,Félix Allard,1
this is amazing I am very helpful and very nice work this app for help my study and other world thank chatgpt,4,2025-12-07 08:07:47,1.2025.329,Sunny Kumar,0
very appreciated,5,2025-12-07 08:07:04,1.2025.329,Umar Usaini,0
thanks to help me for every questions,5,2025-12-07 08:07:02,1.2025.329,Sanjay Das,0
the app is very nice 🙂,3,2025-12-07 08:06:50,1.2025.329,Adetutu Ogundana,0
Brooo it's soo good,5,2025-12-07 08:05:38,1.2025.329,Rakhi Sharma,0
this app is very helpful and cool. and it comes up with the most funniest things,5,2025-12-07 08:04:20,1.2025.315,Jesselle,0
outstanding AI. better than all others believe me. full human understanding,5,2025-12-07 08:04:07,1.2025.329,Partik Kumar,0
it has it's moments,2,2025-12-07 08:03:50,1.2025.329,Kani Mabote,0
besttt,5,2025-12-07 08:03:22,1.2025.329,Temple tine34,0
good app but need to remove money things,5,2025-12-07 08:03:12,1.2025.329,Chankya Shree,0
vvvv helpful,5,2025-12-07 08:02:55,1.2025.329,Tanzeem Fouzan,0
This is a very good AI app one off the best AI app in the world 🌍,5,2025-12-07 08:02:45,1.2025.315,Chandan Parida,0
very nice apps,5,2025-12-07 08:01:57,1.2025.336,Shakir Dushman,0
chatGPT app world's best learning platform I learn everything whatever I doubt to me,5,2025-12-07 08:01:39,1.2025.329,Malti Singh,0
love you,5,2025-12-07 08:00:12,,Vipin Yadav,0
good app helping up,5,2025-12-07 07:59:23,1.2025.329,Prem Sharma,0
is really good,4,2025-12-07 07:59:04,1.2025.308,oyebanji taopheeq,0
it's really help full and usefull,4,2025-12-07 07:58:53,1.2025.329,diksha Veera,0
just in love with it🥰🔥,5,2025-12-07 07:57:31,1.2025.329,Joram Kayz,0
app is helpful for all.,4,2025-12-07 07:57:26,1.2025.336,gurjeet randhawa,0
VERY GOOD,5,2025-12-07 07:56:49,1.2025.329,Mina Pradhan,0
love you bro. you are my best friend. i Don't see any ai bot friendly like it.,5,2025-12-07 07:55:10,1.2025.329,Piyarul Ahmed,0
Great tool!,5,2025-12-07 07:54:27,1.2025.329,Tonio Brincat,0
"Even my network is good, it says network connection lost, whereas other apps are working fine",1,2025-12-07 07:54:09,,Rohith Chetti,0
it actually pretty good I had my doubts,5,2025-12-07 07:53:34,1.2025.329,Everina Bahati,0
ew,1,2025-12-07 07:52:34,1.2025.329,Hange,0
this is good app👍,4,2025-12-07 07:50:28,1.2025.329,Jisha Ptk,0
This apo help me so much 😄,5,2025-12-07 07:50:20,1.2025.322,Jiya Pilaniya,0
can't even download it,1,2025-12-07 07:48:42,,Grower's Bet 1000 Plus,0
mujhe ji app sabse best Laga aap log pahle Se Aisa download karo,5,2025-12-07 07:48:01,1.2025.329,Abdul Khan,0
loving it 😍,5,2025-12-07 07:47:46,1.2025.329,قرانى نبض حياتى,0
this more useful app,5,2025-12-07 07:47:11,1.2025.287,Praveen Kumar,0
WOW,5,2025-12-07 07:47:07,1.2025.329,kyeran Krityeka,0
This app is really very and very helpful for all of us 😀☺️,5,2025-12-07 07:46:45,1.2025.329,Amal Fatima,0
this app is amazing!,5,2025-12-07 07:46:25,1.2025.329,Marni Kueber,0
very useful app. all time buddy,5,2025-12-07 07:46:11,1.2025.322,Aqsa Batool,0
It's okay,4,2025-12-07 07:45:25,1.2025.329,Kafui Hadzah,0
it is very cool,4,2025-12-07 07:45:20,1.2025.329,Christabel Adu,0
likely good AI,4,2025-12-07 07:45:14,1.2025.329,DHAVAMANI N,0
I DON'T LIKE THIS APP 🤮,1,2025-12-07 07:44:42,,Sukmaya Pariyar,0
nice for study purpose 🙏🏻,5,2025-12-07 07:44:30,1.2025.322,Sonu k,0
mujhe baki sab achcha Laga ismein per yah paise mangta Hai to fir mujhe gussa a jaati Hai,3,2025-12-07 07:44:05,1.2025.329,Devender Pratap,0
it is really helpful and an amazing app highly recommend😌.,5,2025-12-07 07:43:26,1.2025.329,Samuel Kolawole,0
it has done All My work 😁,5,2025-12-07 07:43:17,,Rohit Kumar,0
এটি ভালো সকল কামের জন্য প্রয়োজনীয় আমি সকল কাজে ব্যবহার করি তাকে তা আমার বকা থেকে ফাইভস্টার দিলাম এটা কে,5,2025-12-07 07:42:28,1.2025.329,Md Bhyuian,0
